Airline,Source,Destination,Total_Stops,Price,journey_day,journey_month,journey_year,Dep_Time_Sin,Dep_Time_Cos,Total_Duration_Minutes,Arrival_Time_Minutes,Arrival_Time_Sin,Arrival_Time_Cos
5,3,3,1,13587,27,6,2019,0.8660254037844387,-0.4999999999999998,780,1260,-0.7071067811865477,0.7071067811865474
5,3,3,1,13587,3,6,2019,0.13052619222005157,-0.9914448613738104,570,1260,-0.7071067811865477,0.7071067811865474
3,3,3,1,6645,27,3,2019,0.8660254037844387,-0.4999999999999998,1225,265,0.9153114791194471,0.40274668985873724
4,1,5,0,4423,15,4,2019,0.9997620270799091,0.02181488503456116,160,515,0.7798844830928817,-0.6259234721840591
2,1,1,2,11518,18,3,2019,-0.9883615104677607,-0.15212338618991714,1800,1405,-0.15212338618991633,0.9883615104677608
3,2,2,1,13759,24,3,2019,-0.4809887689193874,-0.8767267557075078,890,285,0.9469301294951057,0.3214394653031615
4,1,5,0,3625,18,6,2019,0.9997620270799091,0.02181488503456116,160,515,0.7798844830928817,-0.6259234721840591
1,2,2,0,4148,15,3,2019,0.9914448613738104,0.1305261922200517,170,500,0.819152044288992,-0.5735764363510458
7,1,5,0,5613,24,4,2019,-0.9659258262890683,-0.25881904510252063,155,1175,-0.9153114791194472,0.402746689858737
2,2,2,2,14298,6,5,2019,0.49999999999999994,-0.8660254037844387,1440,600,0.49999999999999994,-0.8660254037844387
3,1,1,1,7832,21,3,2019,0.8660254037844387,-0.4999999999999998,800,1280,-0.6427876096865396,0.7660444431189778
1,3,3,1,6442,21,5,2019,0.7798844830928817,-0.6259234721840591,575,1090,-0.9990482215818578,0.043619387365335764
3,5,6,0,5678,1,4,2019,0.6915130557822693,0.7223639620597556,85,260,0.9063077870366499,0.42261826174069944
3,2,2,1,7064,1,4,2019,-0.9713420698132614,0.23768589232617307,585,280,0.9396926207859083,0.3420201433256688
3,2,2,1,14151,18,5,2019,-0.9659258262890683,-0.25881904510252063,1005,585,0.5555702330196022,-0.8314696123025453
6,1,5,0,3419,24,6,2019,-0.7223639620597561,0.6915130557822688,165,1420,-0.08715574274765832,0.9961946980917455
3,3,3,1,15554,9,3,2019,-0.9883615104677607,-0.15212338618991714,660,265,0.9153114791194471,0.40274668985873724
2,1,1,1,13859,18,3,2019,0.13052619222005157,0.9914448613738104,495,525,0.7518398074789774,-0.6593458151000688
4,2,2,0,3847,15,3,2019,-0.4226182617407,0.9063077870366497,140,40,0.17364817766693033,0.984807753012208
6,1,1,1,7657,9,3,2019,-0.8433914458128855,-0.5372996083468242,265,1215,-0.8314696123025455,0.5555702330196018
3,1,5,0,7229,27,5,2019,0.9537169507482269,-0.30070579950427295,180,610,0.4617486132350339,-0.8870108331782217
1,5,6,0,2227,18,6,2019,-0.8549118706729468,0.5187732581605211,95,1300,-0.5735764363510465,0.8191520442889916
4,1,5,0,3971,21,6,2019,0.9997620270799091,0.02181488503456116,160,515,0.7798844830928817,-0.6259234721840591
1,3,3,1,6628,27,6,2019,0.6593458151000686,-0.7518398074789776,975,90,0.3826834323650898,0.9238795325112867
3,2,2,1,13584,6,5,2019,-0.6755902076156605,0.7372773368101239,775,605,0.48098876891938763,-0.8767267557075077
4,2,2,0,4148,21,3,2019,0.9713420698132614,-0.237685892326173,160,575,0.5913096483635826,-0.8064446042674824
3,2,2,1,14571,9,6,2019,0.9914448613738105,-0.13052619222005138,705,1095,-0.9978589232386036,0.06540312923014237
4,2,2,0,3841,21,5,2019,-0.4226182617407,0.9063077870366497,140,40,0.17364817766693033,0.984807753012208
3,1,5,0,5198,12,4,2019,1.0,6.123233995736766e-17,165,525,0.7518398074789774,-0.6593458151000688
8,1,5,0,3383,24,4,2019,0.9600498543859287,0.27982901403099203,170,465,0.8968727415326884,-0.44228869021900113
3,3,3,0,7202,6,6,2019,0.258819045102521,-0.9659258262890682,195,855,-0.5555702330196023,-0.8314696123025452
1,3,3,0,5021,3,4,2019,-0.6915130557822692,0.7223639620597557,195,20,0.08715574274765817,0.9961946980917455
6,1,5,0,4239,3,5,2019,-0.7223639620597561,0.6915130557822688,165,1420,-0.08715574274765832,0.9961946980917455
3,3,3,2,15129,27,5,2019,-0.9238795325112866,0.38268343236509,1025,755,-0.15212338618991642,-0.9883615104677608
7,1,1,0,21520,1,3,2019,0.9659258262890683,-0.25881904510252085,160,580,0.5735764363510464,-0.8191520442889916
1,3,3,0,7673,3,3,2019,0.9940563382223196,0.10886687485196474,195,530,0.7372773368101241,-0.6755902076156602
1,1,5,0,4823,18,6,2019,-0.8660254037844386,0.5000000000000001,170,1370,-0.30070579950427384,0.9537169507482267
3,3,3,1,15190,1,6,2019,0.9600498543859287,-0.2798290140309919,715,1140,-0.9659258262890682,0.25881904510252113
3,2,2,1,14781,18,5,2019,0.8064446042674828,-0.5913096483635821,850,1355,-0.36243803828370186,0.9320078692827984
1,2,2,0,4804,18,5,2019,-0.7933533402912349,-0.6087614290087209,155,1085,-0.9997620270799091,0.021814885034561356
3,3,3,1,10262,1,6,2019,-0.25881904510252035,-0.9659258262890684,1415,755,-0.15212338618991642,-0.9883615104677608
1,3,3,1,7503,15,5,2019,0.6593458151000686,-0.7518398074789776,705,1260,-0.7071067811865477,0.7071067811865474
3,1,5,0,8016,15,6,2019,0.21643961393810318,-0.9762960071199333,175,845,-0.5187732581605212,-0.8549118706729467
1,5,6,0,4049,9,6,2019,0.9940563382223196,-0.10886687485196461,90,475,0.8767267557075078,-0.48098876891938747
2,1,1,1,12389,3,3,2019,0.9990482215818578,0.04361938736533623,425,775,-0.23768589232617313,-0.9713420698132614
4,4,4,0,3597,12,5,2019,-0.9978589232386035,-0.06540312923014362,140,1205,-0.8549118706729468,0.5187732581605211
5,3,3,1,13727,15,5,2019,0.13052619222005157,-0.9914448613738104,840,90,0.3826834323650898,0.9238795325112867
3,5,6,0,5678,1,5,2019,0.6915130557822693,0.7223639620597556,85,260,0.9063077870366499,0.42261826174069944
5,3,3,1,7670,9,5,2019,0.4226182617406995,-0.9063077870366499,640,1260,-0.7071067811865477,0.7071067811865474
3,2,2,1,10844,18,5,2019,-0.5187732581605212,-0.8549118706729467,570,1415,-0.10886687485196514,0.9940563382223195
3,2,2,1,7064,1,4,2019,-0.9238795325112868,-0.3826834323650895,1545,1095,-0.9978589232386036,0.06540312923014237
5,3,3,1,8930,3,6,2019,0.7071067811865476,-0.7071067811865475,720,1260,-0.7071067811865477,0.7071067811865474
8,1,5,0,4282,1,4,2019,0.9600498543859287,0.27982901403099203,170,465,0.8968727415326884,-0.44228869021900113
1,1,5,0,4823,21,6,2019,0.7933533402912352,-0.6087614290087207,170,680,0.17364817766693028,-0.984807753012208
3,3,3,1,12373,9,5,2019,0.9600498543859287,-0.2798290140309919,1280,265,0.9153114791194471,0.40274668985873724
3,1,1,1,11087,9,3,2019,0.9659258262890683,-0.25881904510252085,800,1220,-0.8191520442889918,0.573576436351046
3,3,3,1,16079,3,6,2019,-0.5372996083468242,0.8433914458128855,395,265,0.9153114791194471,0.40274668985873724
1,3,3,0,5601,12,6,2019,0.9940563382223196,0.10886687485196474,195,530,0.7372773368101241,-0.6755902076156602
4,5,6,0,2753,9,6,2019,0.9978589232386035,0.06540312923014305,90,435,0.9469301294951057,-0.3214394653031616
3,3,3,1,12898,27,6,2019,-0.30070579950427384,0.9537169507482267,335,265,0.9153114791194471,0.40274668985873724
5,3,3,1,15603,6,3,2019,-0.25881904510252035,-0.9659258262890684,480,1260,-0.7071067811865477,0.7071067811865474
1,2,2,0,4174,12,4,2019,0.5913096483635826,-0.8064446042674824,165,740,-0.08715574274765794,-0.9961946980917455
1,1,1,0,6144,24,3,2019,-0.8660254037844386,0.5000000000000001,175,1375,-0.27982901403099325,0.9600498543859284
3,2,2,1,14781,6,5,2019,0.8064446042674828,-0.5913096483635821,590,1095,-0.9978589232386036,0.06540312923014237
1,3,3,1,6195,15,6,2019,-0.5372996083468242,0.8433914458128855,345,215,0.8064446042674825,0.5913096483635825
3,2,2,1,8586,6,5,2019,0.9914448613738105,-0.13052619222005138,1545,495,0.8314696123025451,-0.5555702330196023
1,1,1,0,11934,1,3,2019,-0.4226182617407,0.9063077870366497,170,70,0.3007057995042731,0.9537169507482269
2,2,2,2,14424,15,5,2019,0.9659258262890683,-0.25881904510252085,1345,325,0.9883615104677607,0.1521233861899168
3,3,3,1,18581,24,6,2019,0.9600498543859287,-0.2798290140309919,715,1140,-0.9659258262890682,0.25881904510252113
3,2,2,1,13941,12,5,2019,-0.6755902076156605,0.7372773368101239,450,280,0.9396926207859083,0.3420201433256688
3,1,5,0,7229,6,5,2019,-0.9713420698132614,0.23768589232617307,185,1320,-0.5000000000000004,0.8660254037844384
4,2,2,0,3873,15,5,2019,0.9713420698132614,-0.237685892326173,155,570,0.6087614290087204,-0.7933533402912353
3,3,3,1,14714,12,6,2019,0.13052619222005157,-0.9914448613738104,450,1140,-0.9659258262890682,0.25881904510252113
8,2,2,2,11245,24,3,2019,-0.7798844830928819,-0.625923472184059,450,1375,-0.27982901403099325,0.9600498543859284
1,3,3,1,6104,27,5,2019,0.15212338618991708,-0.9883615104677607,845,90,0.3826834323650898,0.9238795325112867
1,3,3,1,7094,6,3,2019,0.9153114791194472,-0.40274668985873713,885,1340,-0.4226182617407,0.9063077870366497
3,2,2,1,10031,24,3,2019,0.9914448613738105,-0.13052619222005138,1335,285,0.9469301294951057,0.3214394653031615
3,2,2,1,13941,18,5,2019,0.9978589232386035,0.06540312923014305,375,720,1.2246467991473532e-16,-1.0
5,3,3,1,7198,24,6,2019,-0.9659258262890682,0.25881904510252113,390,90,0.3826834323650898,0.9238795325112867
4,1,1,0,3873,24,3,2019,0.5913096483635826,-0.8064446042674824,175,750,-0.13052619222005132,-0.9914448613738105
2,2,2,0,5747,12,3,2019,-0.5555702330196023,-0.8314696123025452,150,1005,-0.9469301294951056,-0.3214394653031618
2,5,6,0,3100,15,6,2019,-0.9238795325112866,0.38268343236509,75,1245,-0.7518398074789777,0.6593458151000684
2,2,2,1,8996,6,5,2019,0.6755902076156604,-0.737277336810124,245,795,-0.3214394653031611,-0.9469301294951058
5,3,3,1,9103,15,5,2019,0.36243803828370175,-0.9320078692827984,505,1140,-0.9659258262890682,0.25881904510252113
3,1,1,1,31825,1,3,2019,-0.9848077530122081,0.17364817766692997,890,570,0.6087614290087204,-0.7933533402912353
3,2,2,1,14781,15,5,2019,-0.9238795325112868,-0.3826834323650895,1055,605,0.48098876891938763,-0.8767267557075077
3,1,5,0,7229,18,5,2019,0.819152044288992,-0.5735764363510458,180,680,0.17364817766693028,-0.984807753012208
1,1,1,0,10067,1,3,2019,-0.13052619222005168,0.9914448613738104,170,140,0.573576436351046,0.8191520442889918
3,3,3,2,10909,9,4,2019,0.5735764363510464,-0.8191520442889916,1125,265,0.9153114791194471,0.40274668985873724
1,2,2,0,4804,27,4,2019,-0.7933533402912349,-0.6087614290087209,155,1085,-0.9997620270799091,0.021814885034561356
3,5,6,0,4050,1,6,2019,0.6915130557822693,0.7223639620597556,85,260,0.9063077870366499,0.42261826174069944
3,2,2,1,14151,15,5,2019,-0.8064446042674829,0.591309648363582,1630,1415,-0.10886687485196514,0.9940563382223195
4,2,2,0,3841,1,6,2019,0.9713420698132614,-0.237685892326173,155,570,0.6087614290087204,-0.7933533402912353
3,2,2,1,14781,9,5,2019,-0.5187732581605212,-0.8549118706729467,345,1190,-0.887010833178222,0.46174861323503325
7,2,2,1,9870,9,6,2019,-0.9659258262890683,-0.25881904510252063,385,1405,-0.15212338618991633,0.9883615104677608
2,3,3,1,8907,27,5,2019,-0.3826834323650892,-0.923879532511287,570,1380,-0.2588190451025207,0.9659258262890683
3,1,1,1,26890,1,3,2019,-0.30070579950427384,0.9537169507482267,530,460,0.90630778703665,-0.42261826174069933
6,3,3,1,6195,15,4,2019,0.9659258262890683,-0.25881904510252085,355,775,-0.23768589232617313,-0.9713420698132614
3,1,1,1,7832,21,3,2019,-0.5187732581605212,-0.8549118706729467,305,1150,-0.953716950748227,0.3007057995042726
11,3,3,1,11269,21,3,2019,0.7223639620597556,-0.6915130557822693,395,930,-0.7933533402912349,-0.6087614290087209
7,1,1,0,5613,24,3,2019,-0.8660254037844385,-0.5000000000000004,155,1115,-0.9883615104677607,0.15212338618991678
1,1,5,0,4284,1,5,2019,0.13052619222005157,0.9914448613738104,175,205,0.7798844830928817,0.6259234721840591
7,1,5,0,4668,6,5,2019,-0.7071067811865477,0.7071067811865474,170,1430,-0.043619387365335306,0.9990482215818578
2,3,3,1,15197,3,3,2019,0.8660254037844387,-0.4999999999999998,675,1155,-0.9469301294951057,0.3214394653031615
3,2,2,1,9899,12,6,2019,0.8064446042674828,-0.5913096483635821,475,980,-0.9063077870366497,-0.42261826174069994
6,3,3,1,3948,27,6,2019,0.36243803828370175,-0.9320078692827984,540,1175,-0.9153114791194472,0.402746689858737
3,1,1,1,10405,15,3,2019,0.7223639620597556,-0.6915130557822693,1400,495,0.8314696123025451,-0.5555702330196023
5,3,3,3,15419,9,6,2019,0.10886687485196457,-0.9940563382223196,835,90,0.3826834323650898,0.9238795325112867
5,3,3,1,15135,3,3,2019,0.8064446042674828,-0.5913096483635821,625,1130,-0.9762960071199335,0.21643961393810246
11,3,3,1,13369,21,3,2019,1.0,6.123233995736766e-17,395,755,-0.15212338618991642,-0.9883615104677608
3,3,3,2,18804,27,6,2019,0.08715574274765864,-0.9961946980917455,440,1140,-0.9659258262890682,0.25881904510252113
8,3,3,1,6751,9,5,2019,-0.7518398074789777,0.6593458151000684,625,430,0.9537169507482269,-0.30070579950427295
2,2,2,1,10203,9,5,2019,-0.7933533402912352,0.6087614290087205,745,535,0.7223639620597556,-0.6915130557822693
3,1,1,1,27992,1,3,2019,0.9659258262890683,-0.25881904510252085,860,1280,-0.6427876096865396,0.7660444431189778
2,3,3,2,12488,12,6,2019,0.9537169507482269,-0.30070579950427295,725,1155,-0.9469301294951057,0.3214394653031615
3,1,5,0,5198,12,4,2019,0.9537169507482269,-0.30070579950427295,180,610,0.4617486132350339,-0.8870108331782217
3,1,5,0,7229,1,5,2019,-0.9978589232386035,-0.06540312923014362,180,1245,-0.7518398074789777,0.6593458151000684
2,2,2,2,12723,12,6,2019,0.9990482215818578,0.04361938736533623,1045,1395,-0.19509032201612872,0.9807852804032303
2,5,6,2,13169,6,3,2019,1.0,6.123233995736766e-17,1630,550,0.6755902076156604,-0.737277336810124
2,2,2,2,8366,15,5,2019,0.6259234721840592,-0.7798844830928817,535,1100,-0.9961946980917455,0.08715574274765789
5,3,3,1,7670,9,5,2019,1.0,6.123233995736766e-17,900,1260,-0.7071067811865477,0.7071067811865474
3,1,5,0,7229,1,4,2019,1.0,6.123233995736766e-17,165,525,0.7518398074789774,-0.6593458151000688
7,1,5,0,4668,1,6,2019,-0.7071067811865477,0.7071067811865474,170,1430,-0.043619387365335306,0.9990482215818578
8,3,3,1,8327,9,3,2019,-0.8433914458128857,0.5372996083468239,660,430,0.9537169507482269,-0.30070579950427295
3,3,3,1,12898,21,5,2019,-0.7223639620597561,0.6915130557822688,940,755,-0.15212338618991642,-0.9883615104677608
1,2,2,1,4226,6,5,2019,0.9961946980917455,-0.08715574274765824,240,620,0.4226182617406995,-0.9063077870366499
3,3,3,1,10262,27,6,2019,-0.9469301294951057,0.3214394653031615,1425,1140,-0.9659258262890682,0.25881904510252113
5,3,3,1,10678,24,6,2019,0.9600498543859287,0.27982901403099203,845,1140,-0.9659258262890682,0.25881904510252113
2,3,3,2,8052,21,3,2019,-0.9807852804032303,-0.19509032201612866,865,460,0.90630778703665,-0.42261826174069933
6,1,1,0,3898,24,3,2019,0.08715574274765864,-0.9961946980917455,175,875,-0.6259234721840587,-0.779884483092882
8,2,2,0,3807,12,6,2019,0.4226182617406995,-0.9063077870366499,155,775,-0.23768589232617313,-0.9713420698132614
1,3,3,1,6838,3,6,2019,0.6593458151000686,-0.7518398074789776,705,1260,-0.7071067811865477,0.7071067811865474
3,3,3,2,13014,24,6,2019,0.9914448613738104,0.1305261922200517,810,1140,-0.9659258262890682,0.25881904510252113
1,2,2,0,5224,12,4,2019,-0.5913096483635824,-0.8064446042674825,150,1015,-0.9600498543859286,-0.27982901403099236
5,3,3,1,13377,6,6,2019,-0.25881904510252035,-0.9659258262890684,750,90,0.3826834323650898,0.9238795325112867
6,3,3,1,6633,21,5,2019,0.9659258262890683,-0.25881904510252085,355,775,-0.23768589232617313,-0.9713420698132614
8,2,2,1,5192,24,5,2019,0.9153114791194472,-0.40274668985873713,955,1410,-0.13052619222005168,0.9914448613738104
1,1,5,0,4591,18,4,2019,-0.46174861323503363,0.8870108331782218,170,60,0.25881904510252074,0.9659258262890683
2,2,2,0,4880,12,5,2019,-0.7518398074789777,0.6593458151000684,155,1400,-0.17364817766693127,0.9848077530122079
3,1,5,0,7229,27,4,2019,-0.9978589232386035,-0.06540312923014362,180,1245,-0.7518398074789777,0.6593458151000684
3,3,3,1,12373,9,5,2019,-0.8968727415326884,0.442288690219001,520,265,0.9153114791194471,0.40274668985873724
2,3,3,0,6094,27,4,2019,-0.5372996083468236,-0.8433914458128858,180,1030,-0.9762960071199334,-0.21643961393810282
3,3,3,1,10262,12,6,2019,-0.7223639620597561,0.6915130557822688,940,755,-0.15212338618991642,-0.9883615104677608
3,3,3,2,15439,9,4,2019,0.08715574274765864,-0.9961946980917455,440,1140,-0.9659258262890682,0.25881904510252113
1,1,5,0,4077,6,5,2019,-0.13052619222005168,0.9914448613738104,170,140,0.573576436351046,0.8191520442889918
6,1,5,0,4632,18,5,2019,-0.7223639620597561,0.6915130557822688,165,1420,-0.08715574274765832,0.9961946980917455
3,2,2,1,12692,6,6,2019,0.5913096483635826,-0.8064446042674824,505,1080,-1.0,-1.8369701987210297e-16
1,2,2,1,3480,24,4,2019,-0.9396926207859085,0.34202014332566816,265,1425,-0.06540312923014367,0.9978589232386035
5,3,3,2,19360,18,5,2019,-0.9990482215818578,-0.04361938736533613,460,90,0.3826834323650898,0.9238795325112867
3,1,1,1,9134,15,3,2019,0.08715574274765864,-0.9961946980917455,1235,495,0.8314696123025451,-0.5555702330196023
5,3,3,1,13587,24,6,2019,-0.5000000000000001,-0.8660254037844386,420,1260,-0.7071067811865477,0.7071067811865474
3,3,3,1,15554,9,5,2019,-0.9914448613738104,-0.13052619222005163,1530,1140,-0.9659258262890682,0.25881904510252113
3,1,1,0,7229,9,3,2019,-0.8767267557075079,0.48098876891938736,160,1355,-0.36243803828370186,0.9320078692827984
1,3,3,1,7514,6,3,2019,0.7798844830928817,-0.6259234721840591,825,1340,-0.4226182617407,0.9063077870366497
5,3,3,1,13587,6,6,2019,0.8660254037844387,-0.4999999999999998,780,1260,-0.7071067811865477,0.7071067811865474
3,1,5,0,7229,9,6,2019,0.9537169507482269,-0.30070579950427295,180,610,0.4617486132350339,-0.8870108331782217
3,3,3,1,10262,1,6,2019,0.5555702330196022,0.8314696123025452,1570,265,0.9153114791194471,0.40274668985873724
1,3,3,1,14871,3,3,2019,0.9238795325112867,-0.3826834323650897,810,1260,-0.7071067811865477,0.7071067811865474
5,3,3,1,10529,27,5,2019,0.7518398074789774,-0.6593458151000688,615,1140,-0.9659258262890682,0.25881904510252113
1,3,3,1,6442,12,6,2019,0.9153114791194472,-0.40274668985873713,895,1350,-0.38268343236508956,0.9238795325112868
1,2,2,1,5170,21,5,2019,-0.7518398074789773,-0.6593458151000691,290,1205,-0.8549118706729468,0.5187732581605211
1,3,3,1,6442,15,5,2019,0.9153114791194472,-0.40274668985873713,895,1350,-0.38268343236508956,0.9238795325112868
1,1,5,0,3419,27,5,2019,0.13052619222005157,0.9914448613738104,175,205,0.7798844830928817,0.6259234721840591
3,1,1,1,17261,6,3,2019,-0.7798844830928816,0.6259234721840593,830,625,0.4027466898587373,-0.9153114791194471
4,4,4,0,3543,24,6,2019,0.819152044288992,-0.5735764363510458,135,635,0.36243803828370175,-0.9320078692827984
8,1,5,0,3383,12,5,2019,0.21643961393810318,-0.9762960071199333,165,835,-0.4809887689193874,-0.8767267557075078
3,1,1,1,11087,12,3,2019,-0.9713420698132614,0.23768589232617307,990,685,0.15212338618991708,-0.9883615104677607
3,1,5,0,7229,18,4,2019,0.9537169507482269,-0.30070579950427295,180,610,0.4617486132350339,-0.8870108331782217
5,3,3,1,11249,9,3,2019,0.9469301294951057,0.3214394653031615,870,1155,-0.9469301294951057,0.3214394653031615
3,1,1,1,16736,6,3,2019,0.9659258262890683,-0.25881904510252085,960,1380,-0.2588190451025207,0.9659258262890683
3,3,3,1,10262,24,6,2019,-0.9914448613738104,-0.13052619222005163,655,265,0.9153114791194471,0.40274668985873724
3,3,3,1,10262,1,6,2019,-0.5000000000000001,-0.8660254037844386,300,1140,-0.9659258262890682,0.25881904510252113
3,5,6,0,5678,15,5,2019,0.6915130557822693,0.7223639620597556,85,260,0.9063077870366499,0.42261826174069944
5,3,3,1,8307,21,3,2019,0.7071067811865476,-0.7071067811865475,390,930,-0.7933533402912349,-0.6087614290087209
2,3,3,1,7690,18,5,2019,-0.984807753012208,-0.17364817766693033,965,565,0.6259234721840592,-0.7798844830928817
3,3,3,2,16704,18,5,2019,-0.3624380382837015,-0.9320078692827986,1390,755,-0.15212338618991642,-0.9883615104677608
2,3,3,1,10315,9,3,2019,0.8660254037844386,0.5000000000000001,1660,460,0.90630778703665,-0.42261826174069933
2,2,2,1,12173,24,3,2019,0.9659258262890683,-0.25881904510252085,1555,535,0.7223639620597556,-0.6915130557822693
2,2,2,1,4227,3,4,2019,-0.9659258262890682,0.25881904510252113,965,665,0.23768589232617293,-0.9713420698132614
1,1,5,0,3943,12,6,2019,0.9997620270799091,-0.021814885034561256,165,530,0.7372773368101241,-0.6755902076156602
3,1,5,0,7229,1,6,2019,0.21643961393810318,-0.9762960071199333,175,845,-0.5187732581605212,-0.8549118706729467
7,2,2,1,8610,15,5,2019,0.9537169507482269,-0.30070579950427295,790,1220,-0.8191520442889918,0.573576436351046
1,1,1,0,7303,9,3,2019,0.9537169507482269,-0.30070579950427295,175,605,0.48098876891938763,-0.8767267557075077
3,1,1,1,10972,18,3,2019,-0.9848077530122081,0.17364817766692997,780,460,0.90630778703665,-0.42261826174069933
5,3,3,1,7670,18,5,2019,0.4226182617406995,-0.9063077870366499,640,1260,-0.7071067811865477,0.7071067811865474
2,3,3,1,8372,15,5,2019,0.49999999999999994,-0.8660254037844387,555,1155,-0.9469301294951057,0.3214394653031615
1,3,3,1,6628,1,6,2019,-0.7071067811865475,-0.7071067811865477,630,90,0.3826834323650898,0.9238795325112867
3,3,3,1,10262,9,6,2019,-0.25881904510252035,-0.9659258262890684,1415,755,-0.15212338618991642,-0.9883615104677608
3,2,2,1,14178,24,5,2019,-0.9238795325112868,-0.3826834323650895,1010,560,0.6427876096865395,-0.7660444431189779
3,3,3,2,8518,27,3,2019,0.9762960071199334,0.2164396139381029,820,1130,-0.9762960071199335,0.21643961393810246
3,3,3,2,13376,24,6,2019,-0.6259234721840587,-0.779884483092882,1320,755,-0.15212338618991642,-0.9883615104677608
7,2,2,1,8452,12,6,2019,-0.9659258262890683,-0.25881904510252063,1065,645,0.32143946530316175,-0.9469301294951056
3,3,3,1,18371,24,6,2019,0.5555702330196022,0.8314696123025452,620,755,-0.15212338618991642,-0.9883615104677608
4,5,6,0,1965,3,4,2019,-0.3214394653031611,-0.9469301294951058,90,885,-0.6593458151000688,-0.7518398074789774
3,3,3,2,10368,1,6,2019,-0.9238795325112866,0.38268343236509,1025,755,-0.15212338618991642,-0.9883615104677608
3,2,2,1,11467,6,5,2019,-0.8064446042674829,0.591309648363582,1295,1080,-1.0,-1.8369701987210297e-16
3,2,2,1,14781,9,5,2019,-0.9238795325112868,-0.3826834323650895,730,280,0.9396926207859083,0.3420201433256688
2,5,6,1,9535,6,3,2019,-0.8314696123025455,0.5555702330196018,780,555,0.6593458151000686,-0.7518398074789776
2,5,6,0,2050,3,4,2019,-0.6915130557822692,0.7223639620597557,80,1345,-0.40274668985873824,0.9153114791194467
3,3,3,2,10368,12,6,2019,-0.9238795325112866,0.38268343236509,535,265,0.9153114791194471,0.40274668985873724
3,2,2,1,10031,24,3,2019,0.8064446042674828,-0.5913096483635821,850,1355,-0.36243803828370186,0.9320078692827984
4,2,2,0,4491,21,4,2019,0.7071067811865476,-0.7071067811865475,145,685,0.15212338618991708,-0.9883615104677607
3,1,5,0,7229,15,5,2019,-0.9978589232386035,-0.06540312923014362,180,1245,-0.7518398074789777,0.6593458151000684
4,1,1,1,11401,3,3,2019,0.4226182617406995,-0.9063077870366499,475,1095,-0.9978589232386036,0.06540312923014237
1,4,4,0,3597,27,6,2019,-0.6593458151000688,-0.7518398074789774,140,1025,-0.9713420698132613,-0.23768589232617343
7,2,2,1,7927,12,6,2019,-0.9659258262890683,-0.25881904510252063,965,545,0.6915130557822694,-0.7223639620597555
4,2,2,0,4174,1,5,2019,0.7071067811865476,-0.7071067811865475,145,685,0.15212338618991708,-0.9883615104677607
2,2,2,1,10203,1,5,2019,0.9659258262890683,-0.25881904510252085,555,975,-0.8968727415326883,-0.44228869021900136
7,2,2,1,8610,9,5,2019,0.9537169507482269,-0.30070579950427295,790,1220,-0.8191520442889918,0.573576436351046
3,1,5,0,5769,12,6,2019,-0.7518398074789773,-0.6593458151000691,175,1090,-0.9990482215818578,0.043619387365335764
1,2,2,0,5644,1,5,2019,0.13052619222005157,-0.9914448613738104,155,845,-0.5187732581605212,-0.8549118706729467
3,1,5,0,5769,3,6,2019,0.9537169507482269,-0.30070579950427295,180,610,0.4617486132350339,-0.8870108331782217
3,1,5,0,7229,15,5,2019,1.0,6.123233995736766e-17,165,525,0.7518398074789774,-0.6593458151000688
1,2,2,1,4226,9,6,2019,0.9961946980917455,-0.08715574274765824,240,620,0.4226182617406995,-0.9063077870366499
1,1,1,1,4588,9,3,2019,-0.021814885034560975,-0.9997620270799091,300,1025,-0.9713420698132613,-0.23768589232617343
3,5,6,0,4995,21,5,2019,0.4226182617406995,-0.9063077870366499,90,710,0.04361938736533607,-0.9990482215818578
3,3,3,1,5406,1,4,2019,-0.9914448613738104,-0.13052619222005163,1145,755,-0.15212338618991642,-0.9883615104677608
4,2,2,0,3873,24,6,2019,-0.9762960071199334,-0.21643961393810282,150,1180,-0.9063077870366498,0.4226182617406996
3,3,3,1,17024,6,3,2019,0.13052619222005157,-0.9914448613738104,440,1130,-0.9762960071199335,0.21643961393810246
4,3,3,1,5158,9,6,2019,0.7518398074789774,-0.6593458151000688,270,795,-0.3214394653031611,-0.9469301294951058
3,5,6,0,8040,1,5,2019,0.4226182617406995,-0.9063077870366499,90,710,0.04361938736533607,-0.9990482215818578
3,2,2,1,10844,18,5,2019,0.9978589232386035,0.06540312923014305,635,980,-0.9063077870366497,-0.42261826174069994
2,4,4,0,4667,12,5,2019,0.08715574274765864,-0.9961946980917455,135,835,-0.4809887689193874,-0.8767267557075078
3,5,6,0,5678,3,4,2019,-0.9153114791194472,0.402746689858737,90,1265,-0.6915130557822692,0.7223639620597557
2,2,2,2,12513,12,5,2019,0.9990482215818578,0.04361938736533623,875,1225,-0.8064446042674829,0.591309648363582
3,1,5,0,8016,27,6,2019,0.9537169507482269,-0.30070579950427295,180,610,0.4617486132350339,-0.8870108331782217
4,4,4,0,3543,1,6,2019,-0.9978589232386035,-0.06540312923014362,140,1205,-0.8549118706729468,0.5187732581605211
3,3,3,1,5963,21,3,2019,-0.9914448613738104,-0.13052619222005163,655,265,0.9153114791194471,0.40274668985873724
3,2,2,1,14781,18,5,2019,0.8064446042674828,-0.5913096483635821,475,980,-0.9063077870366497,-0.42261826174069994
3,3,3,1,12373,18,5,2019,0.7071067811865476,-0.7071067811865475,1655,755,-0.15212338618991642,-0.9883615104677608
